T (C),Phases vol%-AUSTENITE-1.0(C/s),Phases vol%-FERRITE-1.0(C/s),Phases vol%-BAINITE-1.0(C/s),Phases vol%-PEARLITE-1.0(C/s),Density (g/(cm)^3)-BAINITE_PEARLITE-1.0(C/s),Density (g/(cm)^3)-AUSTENITE-1.0(C/s),Density (g/(cm)^3)-FERRITE-1.0(C/s),Density (g/(cm)^3)-TOTAL-1.0(C/s),Molar volume (cm^3)-BAINITE_PEARLITE-1.0(C/s),Molar volume (cm^3)-AUSTENITE-1.0(C/s),Molar volume (cm^3)-FERRITE-1.0(C/s),Molar volume (cm^3)-TOTAL-1.0(C/s),Linear expansion (%)-  -1.0(C/s),Thermal conductivity (W/(m*K))-BAINITE_PEARLITE-1.0(C/s),Thermal conductivity (W/(m*K))-AUSTENITE-1.0(C/s),Thermal conductivity (W/(m*K))-FERRITE-1.0(C/s),Thermal conductivity (W/(m*K))-TOTAL-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-BAINITE_PEARLITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-AUSTENITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-FERRITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-TOTAL-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-BAINITE_PEARLITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-AUSTENITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-FERRITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-TOTAL-1.0(C/s),Young's modulus (GPa)-BAINITE_PEARLITE-1.0(C/s),Young's modulus (GPa)-AUSTENITE-1.0(C/s),Young's modulus (GPa)-FERRITE-1.0(C/s),Young's modulus (GPa)-TOTAL-1.0(C/s),Bulk modulus (GPa)-BAINITE_PEARLITE-1.0(C/s),Bulk modulus (GPa)-AUSTENITE-1.0(C/s),Bulk modulus (GPa)-FERRITE-1.0(C/s),Bulk modulus (GPa)-TOTAL-1.0(C/s),Shear modulus(GPa)-BAINITE_PEARLITE-1.0(C/s),Shear modulus(GPa)-AUSTENITE-1.0(C/s),Shear modulus(GPa)-FERRITE-1.0(C/s),Shear modulus(GPa)-TOTAL-1.0(C/s),Poisson's ratio-BAINITE_PEARLITE-1.0(C/s),Poisson's ratio-AUSTENITE-1.0(C/s),Poisson's ratio-FERRITE-1.0(C/s),Poisson's ratio-TOTAL-1.0(C/s),Yield Stress (MPa)-TOTAL-1.0(C/s),Yield Stress (MPa)-FERRITE-1.0(C/s),Yield Stress (MPa)-PEARLITE-1.0(C/s),Yield Stress (MPa)-BAINITE-1.0(C/s),Yield Stress (MPa)-AUSTENITE-1.0(C/s),Tensile Stress (MPa)-TOTAL-1.0(C/s),Hardness (HRC)-TOTAL-1.0(C/s),Enthalpy (J/g)-TOTAL-1.0(C/s),Enthalpy (J/g)-AUSTENITE-1.0(C/s),Enthalpy (J/g)-FERRITE-1.0(C/s),Enthalpy (J/g)-BAINITE_PEARLITE-1.0(C/s),Enthalpy (J/g)-MARTENSITE-1.0(C/s),Specific heat (J/(g K))-TOTAL-1.0(C/s),Specific heat (J/(g K))-AUSTENITE-1.0(C/s),Specific heat (J/(g K))-FERRITE-1.0(C/s),Specific heat (J/(g K))-BAINITE_PEARLITE-1.0(C/s),Specific heat (J/(g K))-MARTENSITE-1.0(C/s),Latent heat (J/g)-FERRITE-1.0(C/s),Latent heat (J/g)-BAINITE_PEARLITE-1.0(C/s),Latent heat (J/g)-MARTENSITE-1.0(C/s),TIME(s)-Cooling_1.0(C/s)
665,70.7166,29.2834, , , ,7.717,7.62858,7.69111, ,7.14809,7.30429,7.19314,-0.45434, ,24.66093,33.25767,26.74476, ,0.93203,0.69111,0.85941, ,1.07293,1.44695,1.16359, ,140.39528,148.20114,142.76464, ,138.64817,133.85253,137.23385, ,52.73129,56.33023,53.80781, ,0.33123,0.31547,0.32662,106.191,104.138, , ,107.025,169.474,-72.49718,445.22246,471.57547,380.75014,386.52039, ,0.81366,0.57454,0.8788,0.86572, ,86.13052,85.05508,57.16182,255
660,69.82465,30.17535, , , ,7.71938,7.63049,7.69256, ,7.14501,7.30246,7.1918,-0.46046, ,24.5993,33.36463,26.7845, ,0.92938,0.68522,0.85356, ,1.07598,1.45938,1.17156, ,140.89176,148.93634,143.39618, ,138.88452,134.37294,137.5113, ,52.93003,56.61816,54.06277, ,0.33092,0.31527,0.3262,106.834,104.32, , ,107.901,170.889,-71.93715,441.18905,468.84084,376.37644,382.21085, ,0.80668,0.5738,0.87055,0.85798, ,87.74402,86.62999,58.84707,260
655,68.98322,31.01678, , , ,7.72178,7.6324,7.69406, ,7.14194,7.30064,7.19042,-0.46677, ,24.53774,33.47292,26.82289, ,0.92672,0.67935,0.84777, ,1.07907,1.472,1.17956, ,141.38722,149.66918,144.02633, ,139.11947,134.89012,137.79419, ,53.12846,56.90529,54.31695, ,0.33062,0.31507,0.3258,107.453,104.504, , ,108.757,172.267,-71.39703,437.1834,466.10515,372.04347,377.93948, ,0.80113,0.57306,0.86252,0.85045, ,89.31878,88.16567,60.48941,265
650,68.18233,31.81767, , , ,7.72419,7.6343,7.69559, ,7.13889,7.29882,7.18901,-0.47323, ,24.4762,33.58248,26.86052, ,0.92405,0.67348,0.84202, ,1.0822,1.48482,1.18762, ,141.88181,150.39963,144.65564, ,139.3531,135.40404,138.08164, ,53.32664,57.19158,54.57062, ,0.33031,0.31488,0.3254,108.054,104.691, , ,109.599,173.617,-70.87339,433.19962,463.36958,367.75011,373.70527, ,0.79676,0.57232,0.85471,0.84312, ,90.85748,89.66431,62.09119,270
645,67.43168,32.56832, , , ,7.72661,7.63621,7.69717, ,7.13586,7.297,7.18755,-0.47988, ,24.41474,33.69328,26.89641, ,0.92136,0.66763,0.83634, ,1.08536,1.49783,1.19568, ,142.37526,151.12762,145.28282, ,139.58531,135.91467,138.3736, ,53.52445,57.47703,54.82324, ,0.33,0.31468,0.32501,108.631,104.879, , ,110.417,174.93,-70.36911,429.24874,460.63216,363.49529,369.50721, ,0.79018,0.57158,0.8471,0.83599, ,92.35889,91.12495,63.65155,275
640,66.71299,33.27469, ,0.0123126,7.630411038,7.72904,7.6381,7.69877,7.213671592,7.13285,7.29519,7.18607,-0.48667,32.63685853,24.35331,33.8053,26.93181,0.685488004,0.91865,0.66179,0.8307,1.458814734,1.08855,1.51104,1.20381,153.2828155,142.86776,151.85312,145.9096,135.8083038,139.81618,136.42196,138.66909,58.45192062,53.72198,57.76162,55.07557,0.311741119,0.3297,0.31448,0.32463,109.231,105.071,340.152, ,111.217,176.277,-69.85503,425.36756,457.89418,359.27801,365.34437, ,0.77624,0.57084,0.8397,0.82904, ,93.82569,92.54981,65.17285,280
635,66.02977,33.95341, ,0.0168231,7.632294067,7.73148,7.64,7.7004,7.211890805,7.12985,7.29338,7.18456,-0.49357,32.73620843,24.29192,33.91848,26.96636,0.679665608,0.91593,0.65597,0.82509,1.471311757,1.09179,1.52445,1.21199,153.9789767,143.35949,152.57606,146.53487,136.2940316,140.04578,136.92589,138.96768,58.7251304,53.91929,58.04532,55.32716,0.311555285,0.32939,0.31428,0.32426,109.79,105.264,340.796, ,112.006,177.561,-69.37039,421.47456,455.157,355.09727,361.21584, ,0.7786,0.57009,0.83248,0.82227, ,95.26048,93.94116,66.65748,285
630,65.38549,34.59169, ,0.0228264,7.63417349,7.73394,7.64189,7.70207,7.210114201,7.12687,7.29157,7.18301,-0.50062,32.83661712,24.23059,34.03281,26.99957,0.673856717,0.91319,0.65017,0.81954,1.483995003,1.09506,1.53805,1.2202,154.6726857,143.85018,153.29641,147.15817,136.7765508,140.27403,137.42642,139.26922,58.99748758,54.11627,58.32812,55.57784,0.31136945,0.32908,0.31409,0.32389,110.334,105.461,341.434, ,112.775,178.822,-68.89861,417.61361,452.41867,350.95215,357.12077, ,0.77219,0.56934,0.82545,0.81566, ,96.66196,95.2979,68.10445,290
625,64.77009,35.19957, ,0.0303449,7.636049319,7.7364,7.64378,7.70377,7.208341885,7.12391,7.28977,7.18145,-0.50777,32.93805958,24.16929,34.14824,27.03213,0.668062275,0.91044,0.64439,0.81402,1.496866442,1.09837,1.55186,1.22847,155.3638946,144.34005,154.01412,147.78027,137.2558313,140.50101,137.92352,139.57307,59.26897335,54.31302,58.61,55.82795,0.311183618,0.32878,0.31389,0.32353,110.87,105.659,342.071, ,113.53,180.067,-68.43646,413.77584,449.68071,346.84175,353.05831, ,0.76755,0.5686,0.8186,0.80922, ,98.03283,96.6224,69.51622,295
620,64.193,35.76714, ,0.0398649,7.637921539,7.73888,7.64566,7.7055,7.206573773,7.12097,7.28797,7.17985,-0.51509,33.04050544,24.10805,34.26472,27.06307,0.662283301,0.90767,0.63862,0.80856,1.509927849,1.10172,1.56587,1.23676,156.0525594,144.8288,154.72914,148.3999,137.7318421,140.72661,138.41716,139.87917,59.53957075,54.50942,58.89094,56.07695,0.310997785,0.32847,0.31369,0.32318,111.392,105.861,342.7, ,114.262,181.291,-67.98624,409.97284,446.941,342.76521,349.02769, ,0.7606,0.56785,0.81191,0.80293, ,99.37153,97.91331,70.89157,300
615,63.6442,36.3044, ,0.0513995,7.639790151,7.74137,7.64754,7.70725,7.204809873,7.11804,7.28618,7.17822,-0.52251,33.14392606,24.04685,34.38223,27.09311,0.656520744,0.90489,0.63288,0.80314,1.523181116,1.10511,1.58009,1.24511,156.7386345,145.31665,155.44141,149.01785,138.2045531,140.95094,138.90731,140.18694,59.80926195,54.70554,59.17092,56.32521,0.310811952,0.32817,0.3135,0.32283,111.906,106.065,343.326, ,114.977,182.5,-67.54477,406.19577,444.20113,338.72172,345.02813, ,0.75541,0.56709,0.80538,0.79679, ,100.68078,99.173,72.23294,305
610,63.11334,36.82122, ,0.065439,7.641655148,7.74386,7.64942,7.70902,7.203050162,7.11513,7.28439,7.17659,-0.52999,33.24829154,23.98568,34.50072,27.12308,0.650775544,0.90209,0.62715,0.79774,1.53662812,1.10854,1.59451,1.25354,157.4220748,145.80382,156.15089,149.63506,138.6739341,141.17406,139.39394,140.49593,60.07802945,54.90149,59.44992,56.57315,0.310626118,0.32787,0.3133,0.32249,112.419,106.272,343.953, ,115.684,183.705,-67.10807,402.43641,441.46272,334.71049,341.05891, ,0.75187,0.56634,0.79901,0.7908, ,101.96324,100.40381,73.54277,310
605,62.61029,37.30772, ,0.0819913,7.643516535,7.74637,7.6513,7.71082,7.201294679,7.11223,7.2826,7.17493,-0.53758,33.35357296,23.92456,34.62015,27.15194,0.645048584,0.89927,0.62145,0.79238,1.550270825,1.11201,1.60914,1.26202,158.1028343,146.29004,156.85754,150.25022,139.1399556,141.3959,139.877,140.80609,60.34585523,55.09715,59.72792,56.82021,0.310440285,0.32756,0.3131,0.32215,112.924,106.481,344.576, ,116.374,184.897,-66.67902,398.70503,438.72374,330.73077,337.11932, ,0.74628,0.56558,0.79278,0.78494, ,103.21739,101.60442,74.81983,315
600,62.13484,37.7641, ,0.10106,7.645374305,7.7489,7.65317,7.71264,7.1995434,7.10936,7.28082,7.17324,-0.54528,33.45973929,23.86349,34.74047,27.17959,0.639340756,0.89644,0.61577,0.78707,1.564111143,1.11552,1.62398,1.27054,158.7808684,146.77529,157.56131,150.86312,139.6025878,141.61645,140.35648,141.11716,60.61272187,55.29251,60.00491,57.06631,0.310254451,0.32726,0.3129,0.32182,113.423,106.693,345.194, ,117.044,186.077,-66.25772,395.0026,435.98405,326.78182,333.2087, ,0.74049,0.56482,0.7867,0.77921, ,104.44384,102.77535,76.06471,320
595,61.6767,38.20016, ,0.12314,7.647228454,7.75143,7.65504,7.71448,7.19779631,7.10649,7.27905,7.17154,-0.55304,33.56675916,23.80245,34.86165,27.20688,0.633652921,0.89359,0.61012,0.78178,1.578151013,1.11908,1.63903,1.27914,159.4561322,147.25979,158.26214,151.47476,140.0618015,141.83579,140.83234,141.42876,60.87861193,55.48766,60.28087,57.31191,0.310068618,0.32696,0.31271,0.32149,113.921,106.909,345.812, ,117.705,187.254,-65.84032,391.32002,433.24533,322.86295,329.32641, ,0.73652,0.56406,0.78075,0.77361, ,105.64528,103.91892,77.27984,325
