T (C),Phases vol%-AUSTENITE-1.0(C/s),Phases vol%-FERRITE-1.0(C/s),Phases vol%-MARTENSITE-1.0(C/s),Phases vol%-BAINITE-1.0(C/s),Phases vol%-PEARLITE-1.0(C/s),Density (g/(cm)^3)-BAINITE_PEARLITE-1.0(C/s),Density (g/(cm)^3)-AUSTENITE-1.0(C/s),Density (g/(cm)^3)-FERRITE-1.0(C/s),Density (g/(cm)^3)-MARTENSITE-1.0(C/s),Density (g/(cm)^3)-TOTAL-1.0(C/s),Molar volume (cm^3)-BAINITE_PEARLITE-1.0(C/s),Molar volume (cm^3)-AUSTENITE-1.0(C/s),Molar volume (cm^3)-FERRITE-1.0(C/s),Molar volume (cm^3)-MARTENSITE-1.0(C/s),Molar volume (cm^3)-TOTAL-1.0(C/s),Linear expansion (%)-  -1.0(C/s),Thermal conductivity (W/(m*K))-BAINITE_PEARLITE-1.0(C/s),Thermal conductivity (W/(m*K))-AUSTENITE-1.0(C/s),Thermal conductivity (W/(m*K))-FERRITE-1.0(C/s),Thermal conductivity (W/(m*K))-MARTENSITE-1.0(C/s),Thermal conductivity (W/(m*K))-TOTAL-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-BAINITE_PEARLITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-AUSTENITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-FERRITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-MARTENSITE-1.0(C/s),Electrical resistivity (10e-6 Ohm*m)-TOTAL-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-BAINITE_PEARLITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-AUSTENITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-FERRITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-MARTENSITE-1.0(C/s),Electrical conductivity (10e6 1/(Ohm*m))-TOTAL-1.0(C/s),Young's modulus (GPa)-BAINITE_PEARLITE-1.0(C/s),Young's modulus (GPa)-AUSTENITE-1.0(C/s),Young's modulus (GPa)-FERRITE-1.0(C/s),Young's modulus (GPa)-MARTENSITE-1.0(C/s),Young's modulus (GPa)-TOTAL-1.0(C/s),Bulk modulus (GPa)-BAINITE_PEARLITE-1.0(C/s),Bulk modulus (GPa)-AUSTENITE-1.0(C/s),Bulk modulus (GPa)-FERRITE-1.0(C/s),Bulk modulus (GPa)-MARTENSITE-1.0(C/s),Bulk modulus (GPa)-TOTAL-1.0(C/s),Shear modulus(GPa)-BAINITE_PEARLITE-1.0(C/s),Shear modulus(GPa)-AUSTENITE-1.0(C/s),Shear modulus(GPa)-FERRITE-1.0(C/s),Shear modulus(GPa)-MARTENSITE-1.0(C/s),Shear modulus(GPa)-TOTAL-1.0(C/s),Poisson's ratio-BAINITE_PEARLITE-1.0(C/s),Poisson's ratio-AUSTENITE-1.0(C/s),Poisson's ratio-FERRITE-1.0(C/s),Poisson's ratio-MARTENSITE-1.0(C/s),Poisson's ratio-TOTAL-1.0(C/s),Yield Stress (MPa)-TOTAL-1.0(C/s),Yield Stress (MPa)-FERRITE-1.0(C/s),Yield Stress (MPa)-PEARLITE-1.0(C/s),Yield Stress (MPa)-BAINITE-1.0(C/s),Yield Stress (MPa)-MARTENSITE-1.0(C/s),Yield Stress (MPa)-AUSTENITE-1.0(C/s),Tensile Stress (MPa)-TOTAL-1.0(C/s),Hardness (HRC)-TOTAL-1.0(C/s),Enthalpy (J/g)-TOTAL-1.0(C/s),Enthalpy (J/g)-AUSTENITE-1.0(C/s),Enthalpy (J/g)-FERRITE-1.0(C/s),Enthalpy (J/g)-BAINITE_PEARLITE-1.0(C/s),Enthalpy (J/g)-MARTENSITE-1.0(C/s),Specific heat (J/(g K))-TOTAL-1.0(C/s),Specific heat (J/(g K))-AUSTENITE-1.0(C/s),Specific heat (J/(g K))-FERRITE-1.0(C/s),Specific heat (J/(g K))-BAINITE_PEARLITE-1.0(C/s),Specific heat (J/(g K))-MARTENSITE-1.0(C/s),Latent heat (J/g)-FERRITE-1.0(C/s),Latent heat (J/g)-BAINITE_PEARLITE-1.0(C/s),Latent heat (J/g)-MARTENSITE-1.0(C/s),TIME(s)-Cooling_1.0(C/s)
150,23.02151,0.49379,20.20119,54.05671,2.22077,7.784393769,7.93866,7.80766,7.70907,7.80688,6.95111577,6.81926,7.13666,7.02235,6.93535,-1.18884,36.1708862,18.22687,42.77022,42.64272,30.72806,0.286616561,0.56879,0.24239,0.24312,0.33738,3.488981927,1.75813,4.12554,4.11324,2.96398,203.0837783,190.23342,203.92498,203.92155,200.40938,162.544615,158.08269,165.91891,165.35736,162.28223,78.63335409,73.19841,78.72603,78.7668,77.4274,0.29133034,0.29944,0.29516,0.29446,0.29418,995.43,154.682,494.086,887.865,2195.27,285.536,1271.53,41.60272,112.9385,215.92395,50.24441,65.98741,125.7841,0.88493,0.48933,0.4965,0.5158,0.50157,140.42914,149.93654,90.13985,770
145,21.11599,0.49353,22.1366,54.02939,2.21969,7.785857981,7.94148,7.80922,7.71059,7.80425,6.949798104,6.81684,7.13523,7.02097,6.93768,-1.17801,36.18296675,18.16672,42.76203,42.63452,30.63676,0.283135296,0.56393,0.23957,0.24029,0.33439,3.531880391,1.77328,4.17407,4.16163,2.99051,203.3666039,190.67253,204.21425,204.21031,200.98542,162.6342396,158.22154,165.99448,165.43479,162.51455,78.75313997,73.38355,78.84971,78.89021,77.66775,0.29116085,0.29915,0.29496,0.29427,0.29388,1037.48,156.028,496.971,892.537,2205.87,287.476,1312.01,42.8107,108.67488,213.48014,47.76675,63.41268,123.28137,0.85272,0.48817,0.49453,0.51405,0.49949,140.4824,150.06746,90.19877,775
140,19.36899,0.49328,23.91118,54.00417,2.2187,7.787318194,7.9443,7.81078,7.71211,7.80194,6.948484471,6.81442,7.13381,7.01959,6.93974,-1.16849,36.19329966,18.10657,42.75065,42.62313,31.1211,0.279669859,0.55903,0.23677,0.23748,0.32525,3.575644529,1.7888,4.22346,4.21087,3.07455,203.6452402,191.11132,204.49867,204.49428,201.53137,162.7203402,158.35974,166.06596,165.50818,162.73061,78.87134022,73.56866,78.97155,79.0118,77.89591,0.290991361,0.29886,0.29476,0.29407,0.29359,1077.01,157.419,499.953,897.364,2216.83,289.48,1349.63,43.88371,104.56027,211.0422,45.29894,60.84669,120.78903,0.82292,0.48698,0.49256,0.51231,0.49741,140.53128,150.19551,90.25317,780
135,17.76715,0.49306,25.53833,53.98103,2.21779,7.788774411,7.94713,7.81233,7.71362,7.79992,6.947174866,6.812,7.1324,7.01821,6.94153,-1.16016,36.20186952,18.04642,42.73606,42.60853,31.58852,0.276219851,0.55411,0.23399,0.23469,0.31656,3.620304612,1.8047,4.27375,4.26099,3.15895,203.9197465,191.54979,204.77829,204.77351,202.04951,162.8029751,158.49727,166.13341,165.57762,162.93149,78.98797708,73.75372,79.09158,79.13159,78.11282,0.290821872,0.29858,0.29456,0.29388,0.29332,1114.23,158.857,503.035,902.354,2228.15,291.552,1384.71,44.84401,100.58299,208.6102,42.84095,58.28942,118.30706,0.79546,0.48579,0.4906,0.51057,0.49534,140.57591,150.32078,90.30314,785
130,16.29835,0.49285,27.03051,53.95966,2.21694,7.790226637,7.94995,7.81387,7.71513,7.79817,6.945869281,6.80958,7.13099,7.01684,6.94309,-1.15294,36.2086613,17.98627,42.71827,42.59072,32.03765,0.272784871,0.54915,0.23122,0.23191,0.3083,3.665892455,1.82099,4.32495,4.31203,3.2436,204.1901874,191.98794,205.05321,205.0481,202.54191,162.8822068,158.63416,166.19692,165.64316,163.11822,79.1030748,73.93874,79.20983,79.24963,78.31932,0.290652383,0.29829,0.29437,0.29368,0.29305,1149.38,160.344,506.223,907.514,2239.86,293.695,1417.55,45.70942,96.73315,206.18423,40.39275,55.74085,115.83546,0.76997,0.48457,0.48864,0.50883,0.49327,140.61635,150.44338,90.34877,790
125,14.95148,0.49266,28.39897,53.93991,2.21617,7.791674874,7.95278,7.81542,7.71663,7.79667,6.944567711,6.80715,7.12958,7.01547,6.94443,-1.14674,36.21366036,17.92611,42.69725,42.56968,32.46725,0.269364513,0.54416,0.22846,0.22915,0.30045,3.712441508,1.83769,4.37711,4.36403,3.32838,204.4566332,192.42577,205.32349,205.31811,203.0105,162.958102,158.77039,166.25655,165.70489,163.29173,79.21665982,74.12371,79.32632,79.36593,78.5162,0.290482894,0.298,0.29417,0.29349,0.29279,1182.65,161.883,509.521,912.854,2251.98,295.912,1448.38,46.49448,93.00128,203.76436,37.95434,53.20097,113.37419,0.74637,0.48335,0.48668,0.50709,0.4912,140.65273,150.56339,90.39017,795
120,13.71623,0.49248,29.654,53.92182,2.21545,7.793119125,7.95561,7.81696,7.71813,7.7954,6.94327015,6.80473,7.12817,7.01411,6.94556,-1.14149,36.21685246,17.86595,42.67299,42.54542,32.87634,0.265958369,0.53914,0.22572,0.2264,0.29298,3.759986966,1.85482,4.43026,4.41701,3.41318,204.7191601,192.86328,205.58923,205.58363,203.45704,163.0307317,158.90597,166.31239,165.76289,163.4529,79.32876089,74.30865,79.44109,79.48053,78.70419,0.290313404,0.29772,0.29397,0.2933,0.29254,1214.23,163.476,512.936,918.382,2264.52,298.207,1477.44,47.21094,89.37814,201.35067,35.52571,50.66977,110.92326,0.72463,0.4821,0.48473,0.50535,0.48913,140.68511,150.6809,90.42741,800
115,12.58345,0.49232,30.80506,53.9051,2.21479,7.794559395,7.95844,7.81849,7.71963,7.79433,6.94197659,6.80231,7.12677,7.01275,6.94651,-1.13709,36.21822372,17.8058,42.64551,42.51792,33.26413,0.262566024,0.53408,0.22299,0.22366,0.28588,3.808565879,1.87239,4.48443,4.47102,3.49792,204.9778506,193.30048,205.85052,205.84476,203.88316,163.1001721,159.0409,166.36454,165.81724,163.60254,79.4394092,74.49354,79.55418,79.59347,78.88394,0.290143915,0.29743,0.29378,0.2931,0.2923,1244.29,165.127,516.473,924.109,2277.52,300.585,1504.92,47.86864,85.85624,198.94326,33.10685,48.14726,108.48266,0.70438,0.48084,0.48278,0.50362,0.48707,140.71358,150.796,90.4606,805
110,11.54446,0.49216,31.8609,53.8897,2.21419,7.795995687,7.96128,7.82003,7.72112,7.79346,6.940687027,6.79989,7.12538,7.01139,6.94729,-1.13349,36.21776072,17.74563,42.61478,42.48718,33.63025,0.259187062,0.52899,0.22028,0.22094,0.27913,3.858217272,1.89041,4.53968,4.52609,3.58257,205.2327938,193.73735,206.10747,206.1016,204.29036,163.1665044,159.17519,166.41307,165.86803,163.7414,79.54863857,74.6784,79.66562,79.70479,79.05607,0.289974426,0.29714,0.29358,0.29291,0.29206,1272.99,166.837,520.14,930.046,2290.99,303.05,1531,48.47588,82.42792,196.5422,30.69776,45.63343,106.05239,0.68566,0.47956,0.48082,0.50188,0.485,140.73823,150.90877,90.48981,810
105,10.59158,0.49202,32.82935,53.87546,2.21363,7.797428003,7.96412,7.82155,7.72261,7.79277,6.939401453,6.79746,7.12398,7.01004,6.9479,-1.13063,36.21545038,17.68547,42.58081,42.45319,33.97449,0.255821063,0.52386,0.21758,0.21823,0.2727,3.908982277,1.90891,4.59604,4.58226,3.6671,205.4840864,194.17391,206.36018,206.35427,204.68004,163.2298151,159.30884,166.4581,165.91537,163.8702,79.65648563,74.86321,79.77546,79.81452,79.22114,0.289804937,0.29686,0.29338,0.29271,0.29183,1300.48,168.611,523.943,936.202,2304.96,305.606,1555.85,49.03962,79.08663,194.1476,28.29845,43.12829,103.63246,0.66826,0.47825,0.47886,0.50014,0.48293,140.75913,151.01931,90.51514,815
100,9.71747,0.49189,33.71774,53.86241,2.21311,7.798856348,7.96696,7.82308,7.7241,7.79224,6.938119863,6.79504,7.12259,7.00869,6.94838,-1.12844,36.21128006,17.6253,42.54359,42.41596,34.29701,0.252467601,0.5187,0.21489,0.21554,0.26656,3.960904278,1.92791,4.65355,4.63959,3.75152,205.7318322,194.61014,206.60878,206.60287,205.0535,163.2901968,159.44186,166.49973,165.95936,163.98961,79.76298998,75.04798,79.88375,79.92271,79.3797,0.289635448,0.29657,0.29318,0.29252,0.2916,1326.92,170.452,527.889,942.591,2319.46,308.259,1579.63,49.56581,75.82568,191.75955,25.90893,40.63186,101.22289,0.65219,0.47693,0.4769,0.4984,0.48086,140.77638,151.12769,90.53666,820
95,8.91568,0.49177,34.5327,53.85036,2.21264,7.800280724,7.9698,7.8246,7.72559,7.79186,6.936842249,6.79262,7.12121,7.00734,6.94871,-1.12688,36.20523753,17.56514,42.50313,42.37548,34.59806,0.249126248,0.5135,0.21221,0.21285,0.2607,4.014029057,1.94742,4.71227,4.69812,3.83584,205.9761434,195.04606,206.8534,206.84754,205.41194,163.3477483,159.57423,166.53807,166.00011,164.10025,79.8681944,75.23271,79.99053,80.02942,79.53222,0.289465958,0.29628,0.29299,0.29232,0.29138,1352.42,172.364,531.988,949.226,2334.52,311.014,1602.46,50.05962,72.63967,189.37816,23.52923,38.14416,98.82368,0.6372,0.47559,0.47494,0.49665,0.47878,140.79005,151.234,90.55448,825
90,8.18021,0.49166,35.28029,53.83928,2.2122,7.801701136,7.97264,7.82612,7.72707,7.79162,6.935568607,6.7902,7.11983,7.006,6.94893,-1.12588,36.19731095,17.50497,42.45942,42.33176,34.87806,0.245796573,0.50827,0.20955,0.21018,0.25509,4.068404966,1.96747,4.77224,4.75789,3.92013,206.2171411,195.48166,207.09418,207.08841,205.75648,163.4025748,159.70598,166.57325,166.03774,164.20271,79.97214507,75.4174,80.09585,80.13469,79.67917,0.289296469,0.296,0.29279,0.29213,0.29116,1377.11,174.351,536.246,956.121,2350.16,313.877,1624.48,50.52537,69.52322,187.00354,21.15936,35.6652,96.43487,0.62329,0.47423,0.47297,0.4949,0.4767,140.80024,151.33834,90.56867,830
85,7.50552,0.49156,35.96615,53.82907,2.2118,7.803117587,7.97549,7.82763,7.72854,7.79151,6.934298931,6.78777,7.11845,7.00466,6.94903,-1.12542,36.1874889,17.44479,42.41246,42.28478,35.13759,0.24247814,0.503,0.20689,0.20751,0.24972,4.124083103,1.98808,4.83351,4.81896,4.00443,206.4549556,195.91693,207.33127,207.32565,206.08817,163.4547889,159.83709,166.6054,166.07238,164.29756,80.07489184,75.60205,80.19978,80.23858,79.82096,0.28912698,0.29571,0.29259,0.29193,0.29094,1401.12,176.417,540.675,963.29,2366.43,316.854,1645.81,50.9671,66.47152,184.6358,18.79937,33.19503,94.0565,0.61034,0.47284,0.47099,0.49314,0.47461,140.807,151.44077,90.5793,835
80,6.88659,0.49147,36.59535,53.81968,2.21143,7.80453008,7.97834,7.82914,7.73001,7.79151,6.933033212,6.78535,7.11708,7.00333,6.94902,-1.12544,36.17576037,17.38462,42.36226,42.23457,35.37727,0.239170508,0.49769,0.20424,0.20486,0.24457,4.181117508,2.00928,4.89614,4.88138,4.08883,206.6897271,196.35189,207.56483,207.5594,206.40798,163.5045106,159.96758,166.63465,166.10417,164.38533,80.17648845,75.78665,80.30238,80.34115,79.958,0.288957491,0.29543,0.2924,0.29174,0.29073,1424.56,178.567,545.283,970.75,2383.36,319.951,1666.55,51.38814,63.48014,182.27507,16.44929,30.73369,91.68859,0.59828,0.47142,0.469,0.49137,0.47251,140.81045,151.54138,90.58648,840
75,6.31878,0.49138,37.17265,53.81101,2.21109,7.805938619,7.98119,7.83065,7.73148,7.79162,6.931771446,6.78292,7.11571,7.00199,6.94892,-1.1259,36.16211479,17.32444,42.30882,42.18111,35.60345,0.235873235,0.49235,0.20161,0.20222,0.23957,4.239565375,2.03108,4.96019,4.94522,4.17407,206.9216069,196.78653,207.79504,207.78983,206.71686,163.5518681,160.09744,166.66117,166.13325,164.46653,80.27699281,75.97121,80.40371,80.44248,80.09066,0.288788002,0.29514,0.2922,0.29154,0.29052,1447.53,180.806,550.082,978.519,2400.99,323.177,1686.82,51.79153,60.545,179.92146,14.10918,28.28121,89.3312,0.58703,0.46998,0.467,0.48959,0.4704,140.81062,151.64025,90.59026,845
70,5.79786,0.4913,37.70229,53.80304,2.21077,7.807343207,7.98404,7.83215,7.73295,7.79184,6.930513626,6.7805,7.11434,7.00067,6.94874,-1.12678,36.14654197,17.26426,42.25214,42.12442,35.80262,0.232585872,0.48697,0.19898,0.19958,0.23482,4.29948728,2.05351,5.02572,5.01053,4.25858,207.1507573,197.22085,208.02208,208.01715,207.01565,163.5969985,160.22668,166.68509,166.15979,164.54166,80.37646735,76.15573,80.50385,80.54262,80.2193,0.288618512,0.29485,0.292,0.29135,0.29031,1470.15,183.139,555.083,986.616,2419.37,326.539,1706.72,52.18006,57.66236,177.57513,11.7791,25.83765,86.98438,0.57653,0.46852,0.46499,0.4878,0.46828,140.80761,151.73748,90.59075,850
65,5.31994,0.49122,38.18827,53.79566,2.21048,7.808743848,7.9869,7.83365,7.73441,7.79214,6.929259747,6.77808,7.11298,6.99934,6.94847,-1.12803,36.12903218,17.20407,42.19224,42.0645,35.98419,0.229307969,0.48155,0.19636,0.19695,0.23023,4.360947434,2.07661,5.09281,5.07739,4.34346,207.3773533,197.65485,208.24617,208.24154,207.30519,163.640048,160.3553,166.7066,166.18394,164.61117,80.47497928,76.34021,80.60287,80.64166,80.34423,0.288449023,0.29457,0.2918,0.29115,0.29011,1492.5,185.572,560.299,995.06,2438.53,330.045,1726.33,52.55619,54.82887,175.23619,9.45911,23.40307,84.64821,0.5667,0.46702,0.46296,0.48599,0.46615,140.8015,151.83312,90.58798,855
60,4.88148,0.49116,38.6341,53.78893,2.21022,7.810140545,7.98976,7.83515,7.73587,7.79253,6.928009801,6.77565,7.11162,6.99802,6.94812,-1.12963,36.10957608,17.14388,42.12911,42.00136,36.14889,0.22603907,0.4761,0.19374,0.19433,0.22579,4.424013952,2.10041,5.16151,5.14585,4.42883,207.6015831,198.08853,208.46751,208.46322,207.58626,163.6811729,160.48331,166.72587,166.20588,164.67554,80.57260102,76.52465,80.70086,80.73968,80.46579,0.288279534,0.29428,0.29161,0.29096,0.2899,1514.69,188.112,565.743,1003.87,2458.53,333.705,1745.76,52.92199,52.04123,172.90482,7.14929,20.97756,82.32274,0.55753,0.46549,0.46092,0.48417,0.464,140.79237,151.92726,90.58208,860
55,4.47919,0.49109,39.04322,53.78268,2.20997,7.811533304,7.99262,7.83664,7.73733,7.79299,6.926763783,6.77323,7.11027,6.99671,6.94771,-1.13155,36.08816477,17.08369,42.06277,41.93501,36.29747,0.222778716,0.47061,0.19114,0.19172,0.22149,4.488759156,2.12492,5.2319,5.21601,4.51479,207.8236492,198.5219,208.68634,208.68242,207.85961,163.7205406,160.6107,166.74311,166.22581,164.73519,80.66941058,76.70905,80.79791,80.83678,80.58428,0.288110045,0.29399,0.29141,0.29076,0.2897,1536.81,190.766,571.431,1013.08,2479.43,337.528,1765.09,53.27966,49.29677,170.58115,4.84974,18.56117,80.00807,0.54889,0.46393,0.45886,0.48234,0.46183,140.78026,152.01998,90.57308,865
50,4.11009,0.49103,39.41859,53.77696,2.20975,7.812922125,7.99548,7.83813,7.73878,7.79352,6.925521686,6.7708,7.10892,6.9954,6.94723,-1.13375,36.06478977,17.0235,41.99323,41.86545,36.43063,0.219526443,0.46507,0.18853,0.18911,0.21732,4.555259897,2.1502,5.30407,5.28793,4.60147,208.0437696,198.95494,208.90291,208.8994,208.12596,163.7583298,160.73747,166.75851,166.24394,164.79058,80.76549198,76.89341,80.89411,80.93303,80.69997,0.287940556,0.29371,0.29121,0.29057,0.2895,1558.95,193.54,577.378,1022.71,2501.28,341.526,1784.41,53.6309,46.59274,168.26537,2.56054,16.15402,77.70428,0.54081,0.46234,0.45677,0.48048,0.45964,140.76526,152.11135,90.56109,870
45,3.77145,0.49098,39.76294,53.77174,2.20954,7.814307014,7.99835,7.83961,7.74023,7.79412,6.924283505,6.76838,7.10757,6.99409,6.9467,-1.13623,36.03944303,16.9633,41.9205,41.79271,36.54904,0.216281783,0.4595,0.18594,0.18651,0.21327,4.623597909,2.17627,5.37809,5.3617,4.68898,208.2621788,199.38766,209.1175,209.11441,208.38601,163.7947321,160.86364,166.7723,166.26047,164.84212,80.86093573,77.07772,80.98958,81.02856,80.81315,0.287771066,0.29342,0.29101,0.29037,0.28931,1581.21,196.444,583.602,1032.79,2524.15,345.71,1803.8,53.97743,43.92676,165.95765,0.28182,13.75619,75.4115,0.5332,0.46071,0.45467,0.47861,0.45743,140.74746,152.20146,90.54615,875
40,3.46072,0.49092,40.079,53.76687,2.20935,7.815687973,8.00121,7.84109,7.74167,7.79478,6.923049232,6.76595,7.10623,6.99278,6.94611,-1.13896,36.01211693,16.9031,41.84458,41.71678,36.6534,0.213044266,0.45389,0.18335,0.18391,0.20932,4.693860206,2.20317,5.45407,5.43741,4.77745,208.4791292,199.82007,209.33041,209.32776,208.64043,163.8299525,160.9892,166.78471,166.27564,164.89023,80.9558393,77.26199,81.08442,81.12347,80.9241,0.287601577,0.29313,0.29082,0.29018,0.28911,1603.68,199.486,590.123,1043.34,2548.1,350.093,1823.35,54.321,41.2968,163.65818,-1.9863,11.3678,73.12982,0.52599,0.45904,0.45253,0.47671,0.45519,140.72691,152.29038,90.52836,880
35,3.17562,0.49088,40.36895,53.76243,2.20918,7.817065008,8.00408,7.84257,7.74311,7.7955,6.921818862,6.76352,7.10489,6.99148,6.94547,-1.14191,35.98280425,16.84289,41.7655,41.63768,36.7443,0.209813414,0.44824,0.18076,0.18132,0.20547,4.766139503,2.23094,5.53209,5.51516,4.867,208.6948927,200.25215,209.54193,209.53975,208.88987,163.8642107,161.11416,166.79601,166.28971,164.93535,81.05030781,77.44622,81.17875,81.21789,81.03307,0.287432088,0.29285,0.29062,0.28999,0.28892,1626.46,202.676,596.96,1054.41,2573.22,354.689,1843.16,54.66297,38.70074,161.36715,-4.24368,8.98898,70.85939,0.51921,0.45733,0.45037,0.47478,0.45293,140.70368,152.37817,90.50776,885
30,2.91403,0.49083,40.63499,53.75837,2.20901,7.818438121,8.00696,7.84404,7.74455,7.79626,6.920592389,6.7611,7.10356,6.99018,6.94479,-1.14506,35.95149825,16.78268,41.68327,41.55544,36.82237,0.206588748,0.44255,0.17818,0.17873,0.2017,4.840534691,2.25963,5.61226,5.59505,4.95779,208.9097621,200.68392,209.75242,209.75071,209.135,163.8977421,161.23852,166.80647,166.30294,164.97789,81.14445452,77.63041,81.27271,81.31193,81.14033,0.287262599,0.29256,0.29042,0.28979,0.28872,1649.63,206.024,604.137,1066.03,2599.59,359.513,1863.3,55.00483,36.13682,159.08479,-6.49016,6.61986,68.60035,0.51278,0.45557,0.44817,0.47282,0.45064,140.67784,152.46493,90.48444,890
25,2.67399,0.49079,40.87916,53.75459,2.20901,7.819807316,8.00983,7.84551,7.74598,7.79707,6.919369806,6.75867,7.10223,6.98889,6.94407,-1.14841,35.91819256,16.72247,41.5979,41.47005,36.88821,0.203369782,0.43682,0.1756,0.17614,0.19802,4.917151353,2.28928,5.6947,5.67719,5.04994,209.1240533,201.11536,209.96224,209.96102,209.37646,163.9307996,161.36227,166.81637,166.31562,165.01827,81.23840162,77.81455,81.36645,81.40575,81.24612,0.287093109,0.29227,0.29023,0.2896,0.28853,1673.3,209.543,611.679,1078.24,2627.3,364.583,1883.87,55.34794,33.6035,156.81131,-8.72558,4.26059,66.35285,0.50666,0.45377,0.44594,0.47084,0.44831,140.64945,152.55072,90.45846,895
